,x,y,z,vx,vy,vz
125,0.1276747213328,-0.256841726355,0.1276747213328,-0.28233629,-0.17955221,0.22884735
126,-0.6702823086672,-0.152231111355,-0.6702823086672,0.091989398,0.25623962,0.79428995
127,-0.2829065386672,-0.088469746355,-0.2829065386672,-0.050596006,-0.26983842,-0.25836581
128,1.8705962213328,0.991348463645,1.8705962213328,-0.040656094,-0.13794596,0.39439976
129,-0.8801060986672,-1.370958136355,-0.8801060986672,0.060238648,-0.067674033,-0.42668644
130,-3.3971749786672003,-0.172891046355,-3.3971749786672003,0.15708375,0.04366561,-0.20048986
131,-0.2889398386672,-0.246515446355,-0.2889398386672,0.23802032,0.41710365,-0.0041174036
132,-0.5909540686672,0.933932763645,-0.5909540686672,0.28310573,-0.0651666,-0.23487251
133,0.20547851133279998,-0.03293464735499999,0.20547851133279998,-0.42722887,-0.87481672,-0.38983026
134,0.2955623213328,0.412816203645,0.2955623213328,-0.26825863,-0.74467182,-0.31125399
135,-1.7408746786672,-0.318584256355,-1.7408746786672,-0.35673681,0.22267723,0.28015506
136,0.08230429133280001,0.384022963645,0.08230429133280001,0.18565026,-0.51210397,-0.24692997
137,0.02822815233280001,-0.174895946355,0.02822815233280001,0.25253591,0.24517453,-0.19790755
138,0.7811620213328,-0.31847121635500003,0.7811620213328,0.11858642,0.080082417,-0.089069933
139,0.07684151133280001,-0.09220268435500001,0.07684151133280001,-0.47939411,0.28678212,0.68826872
140,0.6530517313328,1.446107763645,0.6530517313328,0.36225176,0.31704876,-0.1726533
141,0.45822316133280006,-0.014240807355,0.45822316133280006,0.08307258,0.53797787,-0.36653703
142,-1.0169401786672,-0.407213326355,-1.0169401786672,-0.14322001,0.084399506,-0.032049026
143,-0.1278329006672,0.046273903645,-0.1278329006672,-0.095042765,0.53204221,-0.22980571
144,-0.9226276886672,1.772955063645,-0.9226276886672,-0.26195294,-0.30908597,0.43170929
145,-0.024414645667199992,0.027817809645000007,-0.024414645667199992,-0.027263913,0.19882734,0.59182894
146,0.46744400133280006,0.173168053645,0.46744400133280006,-0.13738109,0.51018304,-0.31537169
147,0.6036628413328,-0.668781126355,0.6036628413328,0.21624225,-0.011147752,-0.095693827
148,-0.1724429786672,-0.640353696355,-0.1724429786672,0.26281044,-0.62450683,0.66487432
149,0.2515031013328,-0.07372253435500001,0.2515031013328,0.042645279,0.52234149,0.72664762
150,-0.8295146886672,2.721127263645,-0.8295146886672,-0.064939454,0.12922621,0.23290998
151,2.4103544213328,0.07520818364499998,2.4103544213328,-0.21673775,0.12344173,0.30513901
152,-0.02864713966719999,-1.025050426355,-0.02864713966719999,0.09490227,0.20524999,-0.28889519
153,-0.5293725786672,0.11076217364499999,-0.5293725786672,0.61137706,0.1261372,0.11108218
154,-0.6168127086672,-0.166846896355,-0.6168127086672,0.64500082,0.77414221,-0.022106655
155,-0.4528164586672,0.115372533645,-0.4528164586672,-0.0088122562,0.21220556,-0.43142959
156,1.0034567213327998,-0.938467346355,1.0034567213327998,0.086202227,-0.014890154,0.14348678
157,2.4272845213328,-0.029691656355,2.4272845213328,0.15230234,0.20676996,-0.46400449
158,0.5446197313328001,-0.6883138663549999,0.5446197313328001,0.54511213,0.051694941,0.35463721
159,0.8763093913328001,-0.238348806355,0.8763093913328001,-0.14112332,0.69738436,0.36959124
160,-0.2159343886672,-0.0018026893549999944,-0.2159343886672,-0.2881324,-0.58846688,0.32572198
161,0.6932863513328,-1.046452186355,0.6932863513328,0.28103387,-0.34322569,0.011398868
162,-0.4168750086672,0.5014352536450001,-0.4168750086672,0.71354508,-0.53296953,0.20579843
163,-0.2401977786672,-0.629534266355,-0.2401977786672,-0.07905101,-0.035095222,0.02448041
164,-1.0470773786672,-0.025451173355,-1.0470773786672,0.39917046,0.370083,-0.2094782
165,0.3902961313328,-0.5860129763549999,0.3902961313328,0.49334449,-0.10768384,-0.11171952
166,0.1366200213328,2.280544363645,0.1366200213328,-0.34993261,0.011593676,0.035585932
167,-0.2725773086672,0.03789845264500001,-0.2725773086672,-0.12550648,0.071693212,-0.0061672851
168,-0.11577985766719999,-0.232949906355,-0.11577985766719999,-0.30281362,0.12922566,0.36163288
169,0.2649909813328,0.074795273645,0.2649909813328,0.92476571,0.52920288,-0.22958001
170,0.011687550332800008,0.362324153645,0.011687550332800008,1.1730647,-0.56874901,0.29227951
171,0.07123199133280002,0.7356450936450001,0.07123199133280002,0.51629651,0.69362968,-0.077963799
172,-0.1673047786672,-0.7348696163549999,-0.1673047786672,-0.37290889,0.07447578,-0.16110508
173,0.1995838213328,0.550346413645,0.1995838213328,0.15479015,0.63382363,0.25481099
174,0.011921149332800009,0.6237479836450001,0.011921149332800009,-0.40574846,0.070073999,-0.69401377
175,-1.0427708686672001,2.366678763645,-1.0427708686672001,-0.16913877,0.26410991,-0.10356778
176,0.19680146133280002,-0.504450576355,0.19680146133280002,0.088385142,0.49526641,-0.39421904
177,-0.02500171766719999,0.175971893645,-0.02500171766719999,-0.79480767,0.13952921,0.68894947
178,-0.035535775067199994,-0.435220236355,-0.035535775067199994,-0.49890754,0.56645024,-0.71739966
179,-0.4260711086672,-0.8651604263549999,-0.4260711086672,0.36992806,-0.075497955,-0.48410195
180,-0.3312749886672,-0.21514755635500002,-0.3312749886672,-0.2501986,0.0029766634,-0.3869063
181,0.6390378413328001,-0.622256066355,0.6390378413328001,-0.61055088,0.17580581,0.56534815
182,-2.0437546786672,1.244995463645,-2.0437546786672,-0.13346352,-0.35191959,-0.19878794
183,0.3750076813328,0.059062763645,0.3750076813328,0.1302982,1.0297327,-0.041117217
184,-0.9752398186672,-0.19717056635500002,-0.9752398186672,-0.19849354,0.18638462,-0.052148219
